,TP,TN,FP,FN,Class
1256,1.0,2275.0,1.0,142.0,Jet
1257,1.0,2275.0,1.0,142.0,Jet
1258,1.0,2275.0,1.0,142.0,Jet
1259,1.0,2275.0,1.0,142.0,Jet
1260,1.0,2275.0,1.0,142.0,Jet
1261,0,2274.0,2,143.0,Jet
1262,1.0,2275.0,1.0,142.0,Jet
1263,1.0,2275.0,1.0,142.0,Jet
1264,1.0,2275.0,1.0,142.0,Jet
1265,0,2274.0,2,143.0,Jet
1266,0,2274.0,2,143.0,Jet
1267,0,2274.0,2,143.0,Jet
1268,1.0,2275.0,1.0,142.0,Jet
1269,1.0,2275.0,1.0,142.0,Jet
1270,1.0,2275.0,1.0,142.0,Jet
1271,1.0,2275.0,1.0,142.0,Jet
1272,0,2274.0,2,143.0,Jet
1273,0,2274.0,2,143.0,Jet
1274,0,2274.0,2,143.0,Jet
1275,1.0,2275.0,1.0,142.0,Jet
1276,1.0,2275.0,1.0,142.0,Jet
1277,1.0,2275.0,1.0,142.0,Jet
1278,1.0,2275.0,1.0,142.0,Jet
1279,0,2274.0,2,143.0,Jet
1280,1.0,2275.0,1.0,142.0,Jet
1281,0,2274.0,2,143.0,Jet
1282,1.0,2275.0,1.0,142.0,Jet
1283,1.0,2275.0,1.0,142.0,Jet
1284,1.0,2275.0,1.0,142.0,Jet
1285,1.0,2275.0,1.0,142.0,Jet
1286,1.0,2275.0,1.0,142.0,Jet
1287,1.0,2275.0,1.0,142.0,Jet
1288,1.0,2275.0,1.0,142.0,Jet
1289,1.0,2275.0,1.0,142.0,Jet
1290,0,2274.0,2,143.0,Jet
1291,0,2274.0,2,143.0,Jet
1292,1.0,2275.0,1.0,142.0,Jet
1293,0,2274.0,2,143.0,Jet
1294,0,2274.0,2,143.0,Jet
1295,1.0,2275.0,1.0,142.0,Jet
1296,0,2274.0,2,143.0,Jet
1297,1.0,2275.0,1.0,142.0,Jet
1298,0,2274.0,2,143.0,Jet
1299,0,2274.0,2,143.0,Jet
1300,1.0,2275.0,1.0,142.0,Jet
1301,1.0,2275.0,1.0,142.0,Jet
1302,1.0,2275.0,1.0,142.0,Jet
1303,1.0,2275.0,1.0,142.0,Jet
1304,0,2274.0,2,143.0,Jet
1305,1.0,2275.0,1.0,142.0,Jet
1306,1.0,2275.0,1.0,142.0,Jet
1307,0,2274.0,2,143.0,Jet
1308,1.0,2275.0,1.0,142.0,Jet
1309,0,2274.0,2,143.0,Jet
1310,1.0,2275.0,1.0,142.0,Jet
1311,1.0,2275.0,1.0,142.0,Jet
1312,1.0,2275.0,1.0,142.0,Jet
1313,1.0,2275.0,1.0,142.0,Jet
1314,0,2274.0,2,143.0,Jet
1315,1.0,2275.0,1.0,142.0,Jet
1316,1.0,2275.0,1.0,142.0,Jet
1317,1.0,2275.0,1.0,142.0,Jet
1318,0,2274.0,2,143.0,Jet
1319,0,2274.0,2,143.0,Jet
1320,1.0,2275.0,1.0,142.0,Jet
1321,1.0,2275.0,1.0,142.0,Jet
1322,0,2274.0,2,143.0,Jet
1323,1.0,2275.0,1.0,142.0,Jet
1324,1.0,2275.0,1.0,142.0,Jet
1325,1.0,2275.0,1.0,142.0,Jet
1326,1.0,2275.0,1.0,142.0,Jet
1327,1.0,2275.0,1.0,142.0,Jet
1328,1.0,2275.0,1.0,142.0,Jet
1329,1.0,2275.0,1.0,142.0,Jet
1330,1.0,2275.0,1.0,142.0,Jet
1331,0,2274.0,2,143.0,Jet
1332,1.0,2275.0,1.0,142.0,Jet
1333,0,2274.0,2,143.0,Jet
1334,0,2274.0,2,143.0,Jet
1335,1.0,2275.0,1.0,142.0,Jet
1336,1.0,2275.0,1.0,142.0,Jet
1337,1.0,2275.0,1.0,142.0,Jet
1338,1.0,2275.0,1.0,142.0,Jet
1339,1.0,2275.0,1.0,142.0,Jet
1340,1.0,2275.0,1.0,142.0,Jet
1341,1.0,2275.0,1.0,142.0,Jet
1342,1.0,2275.0,1.0,142.0,Jet
1343,1.0,2275.0,1.0,142.0,Jet
1344,1.0,2275.0,1.0,142.0,Jet
1345,1.0,2275.0,1.0,142.0,Jet
1346,0,2274.0,2,143.0,Jet
1347,0,2274.0,2,143.0,Jet
1348,1.0,2275.0,1.0,142.0,Jet
1349,1.0,2275.0,1.0,142.0,Jet
1350,0,2274.0,2,143.0,Jet
1351,1.0,2275.0,1.0,142.0,Jet
1352,1.0,2275.0,1.0,142.0,Jet
1353,1.0,2275.0,1.0,142.0,Jet
1354,1.0,2275.0,1.0,142.0,Jet
1355,1.0,2275.0,1.0,142.0,Jet
1356,1.0,2275.0,1.0,142.0,Jet
1357,1.0,2275.0,1.0,142.0,Jet
1358,1.0,2275.0,1.0,142.0,Jet
1359,1.0,2275.0,1.0,142.0,Jet
1360,1.0,2275.0,1.0,142.0,Jet
1361,1.0,2275.0,1.0,142.0,Jet
1362,1.0,2275.0,1.0,142.0,Jet
1363,1.0,2275.0,1.0,142.0,Jet
1364,1.0,2275.0,1.0,142.0,Jet
1365,0,2274.0,2,143.0,Jet
1366,0,2274.0,2,143.0,Jet
1367,1.0,2275.0,1.0,142.0,Jet
1368,0,2274.0,2,143.0,Jet
1369,0,2274.0,2,143.0,Jet
1370,0,2274.0,2,143.0,Jet
1371,1.0,2275.0,1.0,142.0,Jet
1372,1.0,2275.0,1.0,142.0,Jet
1373,0,2274.0,2,143.0,Jet
1374,0,2274.0,2,143.0,Jet
1375,1.0,2275.0,1.0,142.0,Jet
1376,0,2274.0,2,143.0,Jet
1377,0,2274.0,2,143.0,Jet
1378,0,2274.0,2,143.0,Jet
1379,0,2274.0,2,143.0,Jet
1380,0,2274.0,2,143.0,Jet
1381,1.0,2275.0,1.0,142.0,Jet
1382,1.0,2275.0,1.0,142.0,Jet
1383,1.0,2275.0,1.0,142.0,Jet
1384,0,2393.0,2,24.0,Knife
1385,0,2393.0,2,24.0,Knife
1386,0,2393.0,2,24.0,Knife
1387,0,2393.0,2,24.0,Knife
1388,0,2393.0,2,24.0,Knife
1389,0,2393.0,2,24.0,Knife
1390,0,2393.0,2,24.0,Knife
1391,0,2393.0,2,24.0,Knife
1392,1.0,2394.0,1.0,23.0,Knife
1393,1.0,2394.0,1.0,23.0,Knife
1394,1.0,2394.0,1.0,23.0,Knife
1395,0,2393.0,2,24.0,Knife
1396,1.0,2394.0,1.0,23.0,Knife
1397,1.0,2394.0,1.0,23.0,Knife
1398,1.0,2394.0,1.0,23.0,Knife
1399,0,2393.0,2,24.0,Knife
1400,1.0,2394.0,1.0,23.0,Knife
1401,0,2393.0,2,24.0,Knife
1402,0,2393.0,2,24.0,Knife
1403,0,2393.0,2,24.0,Knife
1404,0,2393.0,2,24.0,Knife
1405,0,2393.0,2,24.0,Knife
1406,1.0,2394.0,1.0,23.0,Knife
1407,0,2393.0,2,24.0,Knife
1408,0,2397.0,2,20.0,MilitaryVehicle
1409,0,2397.0,2,20.0,MilitaryVehicle
1410,0,2397.0,2,20.0,MilitaryVehicle
1411,0,2397.0,2,20.0,MilitaryVehicle
1412,1.0,2398.0,1.0,19.0,MilitaryVehicle
1413,0,2397.0,2,20.0,MilitaryVehicle
1414,0,2397.0,2,20.0,MilitaryVehicle
1415,0,2397.0,2,20.0,MilitaryVehicle
1416,1.0,2398.0,1.0,19.0,MilitaryVehicle
1417,0,2397.0,2,20.0,MilitaryVehicle
1418,1.0,2398.0,1.0,19.0,MilitaryVehicle
1419,0,2397.0,2,20.0,MilitaryVehicle
1420,0,2397.0,2,20.0,MilitaryVehicle
1421,0,2397.0,2,20.0,MilitaryVehicle
1422,0,2397.0,2,20.0,MilitaryVehicle
1423,0,2397.0,2,20.0,MilitaryVehicle
1424,1.0,2398.0,1.0,19.0,MilitaryVehicle
1425,0,2397.0,2,20.0,MilitaryVehicle
1426,0,2397.0,2,20.0,MilitaryVehicle
1427,0,2397.0,2,20.0,MilitaryVehicle
1428,0,2397.0,2,20.0,Monitor
1429,0,2397.0,2,20.0,Monitor
1430,0,2397.0,2,20.0,Monitor
1431,0,2397.0,2,20.0,Monitor
1432,0,2397.0,2,20.0,Monitor
1433,1.0,2398.0,1.0,19.0,Monitor
1434,1.0,2398.0,1.0,19.0,Monitor
1435,0,2397.0,2,20.0,Monitor
1436,0,2397.0,2,20.0,Monitor
1437,0,2397.0,2,20.0,Monitor
1438,0,2397.0,2,20.0,Monitor
1439,0,2397.0,2,20.0,Monitor
1440,0,2397.0,2,20.0,Monitor
1441,0,2397.0,2,20.0,Monitor
1442,0,2397.0,2,20.0,Monitor
1443,0,2397.0,2,20.0,Monitor
1444,0,2397.0,2,20.0,Monitor
1445,0,2397.0,2,20.0,Monitor
1446,0,2397.0,2,20.0,Monitor
1447,0,2397.0,2,20.0,Monitor
1448,0,2397.0,2,20.0,Monoplane
1449,0,2397.0,2,20.0,Monoplane
1450,0,2397.0,2,20.0,Monoplane
1451,0,2397.0,2,20.0,Monoplane
1452,0,2397.0,2,20.0,Monoplane
1453,0,2397.0,2,20.0,Monoplane
1454,0,2397.0,2,20.0,Monoplane
1455,0,2397.0,2,20.0,Monoplane
1456,0,2397.0,2,20.0,Monoplane
1457,0,2397.0,2,20.0,Monoplane
1458,0,2397.0,2,20.0,Monoplane
1459,0,2397.0,2,20.0,Monoplane
1460,1.0,2398.0,1.0,19.0,Monoplane
1461,0,2397.0,2,20.0,Monoplane
1462,0,2397.0,2,20.0,Monoplane
1463,0,2397.0,2,20.0,Monoplane
1464,0,2397.0,2,20.0,Monoplane
1465,0,2397.0,2,20.0,Monoplane
1466,0,2397.0,2,20.0,Monoplane
1467,0,2397.0,2,20.0,Monoplane
1468,1.0,2392.0,1.0,25.0,Motorcycle
1469,0,2391.0,2,26.0,Motorcycle
1470,0,2391.0,2,26.0,Motorcycle
1471,1.0,2392.0,1.0,25.0,Motorcycle
1472,1.0,2392.0,1.0,25.0,Motorcycle
1473,1.0,2392.0,1.0,25.0,Motorcycle
1474,1.0,2392.0,1.0,25.0,Motorcycle
1475,0,2391.0,2,26.0,Motorcycle
1476,0,2391.0,2,26.0,Motorcycle
1477,0,2391.0,2,26.0,Motorcycle
1478,1.0,2392.0,1.0,25.0,Motorcycle
1479,0,2391.0,2,26.0,Motorcycle
1480,1.0,2392.0,1.0,25.0,Motorcycle
1481,1.0,2392.0,1.0,25.0,Motorcycle
1482,1.0,2392.0,1.0,25.0,Motorcycle
1483,0,2391.0,2,26.0,Motorcycle
1484,1.0,2392.0,1.0,25.0,Motorcycle
1485,1.0,2392.0,1.0,25.0,Motorcycle
1486,1.0,2392.0,1.0,25.0,Motorcycle
1487,1.0,2392.0,1.0,25.0,Motorcycle
1488,1.0,2392.0,1.0,25.0,Motorcycle
1489,1.0,2392.0,1.0,25.0,Motorcycle
1490,0,2391.0,2,26.0,Motorcycle
1491,1.0,2392.0,1.0,25.0,Motorcycle
1492,1.0,2392.0,1.0,25.0,Motorcycle
1493,0,2391.0,2,26.0,Motorcycle
1494,0,2391.0,2,26.0,Mug
1495,1.0,2392.0,1.0,25.0,Mug
1496,0,2391.0,2,26.0,Mug
1497,0,2391.0,2,26.0,Mug
1498,0,2391.0,2,26.0,Mug
1499,0,2391.0,2,26.0,Mug
1500,0,2391.0,2,26.0,Mug
1501,1.0,2392.0,1.0,25.0,Mug
1502,0,2391.0,2,26.0,Mug
1503,0,2391.0,2,26.0,Mug
1504,0,2391.0,2,26.0,Mug
1505,1.0,2392.0,1.0,25.0,Mug
1506,0,2391.0,2,26.0,Mug
1507,0,2391.0,2,26.0,Mug
1508,0,2391.0,2,26.0,Mug
1509,1.0,2392.0,1.0,25.0,Mug
1510,0,2391.0,2,26.0,Mug
1511,1.0,2392.0,1.0,25.0,Mug
1512,0,2391.0,2,26.0,Mug
1513,0,2391.0,2,26.0,Mug
1514,1.0,2392.0,1.0,25.0,Mug
1515,1.0,2392.0,1.0,25.0,Mug
1516,0,2391.0,2,26.0,Mug
1517,0,2391.0,2,26.0,Mug
1518,0,2391.0,2,26.0,Mug
1519,0,2391.0,2,26.0,Mug
1520,0,2372.0,2,45.0,MultiSeat
1521,0,2372.0,2,45.0,MultiSeat
1522,1.0,2373.0,1.0,44.0,MultiSeat
1523,1.0,2373.0,1.0,44.0,MultiSeat
1524,1.0,2373.0,1.0,44.0,MultiSeat
1525,0,2372.0,2,45.0,MultiSeat
1526,1.0,2373.0,1.0,44.0,MultiSeat
1527,1.0,2373.0,1.0,44.0,MultiSeat
1528,0,2372.0,2,45.0,MultiSeat
1529,1.0,2373.0,1.0,44.0,MultiSeat
1530,0,2372.0,2,45.0,MultiSeat
1531,1.0,2373.0,1.0,44.0,MultiSeat
1532,1.0,2373.0,1.0,44.0,MultiSeat
1533,1.0,2373.0,1.0,44.0,MultiSeat
1534,1.0,2373.0,1.0,44.0,MultiSeat
1535,1.0,2373.0,1.0,44.0,MultiSeat
1536,0,2372.0,2,45.0,MultiSeat
1537,0,2372.0,2,45.0,MultiSeat
1538,0,2372.0,2,45.0,MultiSeat
1539,0,2372.0,2,45.0,MultiSeat
1540,0,2372.0,2,45.0,MultiSeat
1541,0,2372.0,2,45.0,MultiSeat
1542,0,2372.0,2,45.0,MultiSeat
1543,0,2372.0,2,45.0,MultiSeat
1544,0,2372.0,2,45.0,MultiSeat
1545,0,2372.0,2,45.0,MultiSeat
1546,0,2372.0,2,45.0,MultiSeat
1547,1.0,2373.0,1.0,44.0,MultiSeat
1548,0,2372.0,2,45.0,MultiSeat
1549,0,2372.0,2,45.0,MultiSeat
1550,0,2372.0,2,45.0,MultiSeat
1551,0,2372.0,2,45.0,MultiSeat
1552,0,2372.0,2,45.0,MultiSeat
1553,1.0,2373.0,1.0,44.0,MultiSeat
1554,1.0,2373.0,1.0,44.0,MultiSeat
1555,1.0,2373.0,1.0,44.0,MultiSeat
1556,0,2372.0,2,45.0,MultiSeat
1557,0,2372.0,2,45.0,MultiSeat
1558,0,2372.0,2,45.0,MultiSeat
1559,0,2372.0,2,45.0,MultiSeat
1560,0,2372.0,2,45.0,MultiSeat
1561,0,2372.0,2,45.0,MultiSeat
1562,0,2372.0,2,45.0,MultiSeat
1563,0,2372.0,2,45.0,MultiSeat
1564,1.0,2373.0,1.0,44.0,MultiSeat
1565,1.0,2397.0,1.0,20.0,Musical_Instrument
1566,0,2396.0,2,21.0,Musical_Instrument
1567,0,2396.0,2,21.0,Musical_Instrument
1568,0,2396.0,2,21.0,Musical_Instrument
1569,0,2396.0,2,21.0,Musical_Instrument
1570,1.0,2397.0,1.0,20.0,Musical_Instrument
1571,0,2396.0,2,21.0,Musical_Instrument
1572,0,2396.0,2,21.0,Musical_Instrument
1573,0,2396.0,2,21.0,Musical_Instrument
1574,0,2396.0,2,21.0,Musical_Instrument
1575,0,2396.0,2,21.0,Musical_Instrument
1576,0,2396.0,2,21.0,Musical_Instrument
1577,0,2396.0,2,21.0,Musical_Instrument
1578,1.0,2397.0,1.0,20.0,Musical_Instrument
1579,0,2396.0,2,21.0,Musical_Instrument
1580,0,2396.0,2,21.0,Musical_Instrument
1581,0,2396.0,2,21.0,Musical_Instrument
1582,0,2396.0,2,21.0,Musical_Instrument
1583,0,2396.0,2,21.0,Musical_Instrument
1584,0,2396.0,2,21.0,Musical_Instrument
1585,0,2396.0,2,21.0,Musical_Instrument
1586,0,2357.0,2,60.0,NonWheelChair
1587,0,2357.0,2,60.0,NonWheelChair
1588,1.0,2358.0,1.0,59.0,NonWheelChair
1589,1.0,2358.0,1.0,59.0,NonWheelChair
1590,1.0,2358.0,1.0,59.0,NonWheelChair
1591,0,2357.0,2,60.0,NonWheelChair
1592,0,2357.0,2,60.0,NonWheelChair
1593,1.0,2358.0,1.0,59.0,NonWheelChair
1594,1.0,2358.0,1.0,59.0,NonWheelChair
1595,1.0,2358.0,1.0,59.0,NonWheelChair
1596,0,2357.0,2,60.0,NonWheelChair
1597,1.0,2358.0,1.0,59.0,NonWheelChair
1598,1.0,2358.0,1.0,59.0,NonWheelChair
1599,0,2357.0,2,60.0,NonWheelChair
1600,1.0,2358.0,1.0,59.0,NonWheelChair
1601,1.0,2358.0,1.0,59.0,NonWheelChair
1602,0,2357.0,2,60.0,NonWheelChair
1603,0,2357.0,2,60.0,NonWheelChair
1604,0,2357.0,2,60.0,NonWheelChair
1605,1.0,2358.0,1.0,59.0,NonWheelChair
1606,1.0,2358.0,1.0,59.0,NonWheelChair
1607,0,2357.0,2,60.0,NonWheelChair
1608,0,2357.0,2,60.0,NonWheelChair
1609,0,2357.0,2,60.0,NonWheelChair
1610,0,2357.0,2,60.0,NonWheelChair
1611,0,2357.0,2,60.0,NonWheelChair
1612,0,2357.0,2,60.0,NonWheelChair
1613,0,2357.0,2,60.0,NonWheelChair
1614,0,2357.0,2,60.0,NonWheelChair
1615,0,2357.0,2,60.0,NonWheelChair
1616,0,2357.0,2,60.0,NonWheelChair
1617,0,2357.0,2,60.0,NonWheelChair
1618,0,2357.0,2,60.0,NonWheelChair
1619,1.0,2358.0,1.0,59.0,NonWheelChair
1620,1.0,2358.0,1.0,59.0,NonWheelChair
1621,0,2357.0,2,60.0,NonWheelChair
1622,0,2357.0,2,60.0,NonWheelChair
1623,0,2357.0,2,60.0,NonWheelChair
1624,0,2357.0,2,60.0,NonWheelChair
1625,1.0,2358.0,1.0,59.0,NonWheelChair
1626,1.0,2358.0,1.0,59.0,NonWheelChair
1627,0,2357.0,2,60.0,NonWheelChair
1628,1.0,2358.0,1.0,59.0,NonWheelChair
1629,1.0,2358.0,1.0,59.0,NonWheelChair
1630,1.0,2358.0,1.0,59.0,NonWheelChair
1631,1.0,2358.0,1.0,59.0,NonWheelChair
1632,1.0,2358.0,1.0,59.0,NonWheelChair
1633,1.0,2358.0,1.0,59.0,NonWheelChair
1634,1.0,2358.0,1.0,59.0,NonWheelChair
1635,1.0,2358.0,1.0,59.0,NonWheelChair
1636,1.0,2358.0,1.0,59.0,NonWheelChair
1637,1.0,2358.0,1.0,59.0,NonWheelChair
1638,1.0,2358.0,1.0,59.0,NonWheelChair
1639,1.0,2358.0,1.0,59.0,NonWheelChair
1640,0,2357.0,2,60.0,NonWheelChair
1641,1.0,2358.0,1.0,59.0,NonWheelChair
1642,1.0,2358.0,1.0,59.0,NonWheelChair
1643,0,2357.0,2,60.0,NonWheelChair
1644,0,2357.0,2,60.0,NonWheelChair
1645,1.0,2358.0,1.0,59.0,NonWheelChair
1646,0,2402.0,2,15.0,PianoBoard
1647,1.0,2403.0,1.0,14.0,PianoBoard
1648,0,2402.0,2,15.0,PianoBoard
1649,0,2402.0,2,15.0,PianoBoard
1650,0,2402.0,2,15.0,PianoBoard
1651,0,2402.0,2,15.0,PianoBoard
1652,0,2402.0,2,15.0,PianoBoard
1653,1.0,2403.0,1.0,14.0,PianoBoard
1654,0,2402.0,2,15.0,PianoBoard
1655,0,2402.0,2,15.0,PianoBoard
1656,0,2402.0,2,15.0,PianoBoard
1657,1.0,2403.0,1.0,14.0,PianoBoard
1658,1.0,2403.0,1.0,14.0,PianoBoard
1659,0,2402.0,2,15.0,PianoBoard
1660,0,2402.0,2,15.0,PianoBoard
1661,1.0,2353.0,1.0,64.0,PlantIndoors
1662,1.0,2353.0,1.0,64.0,PlantIndoors
1663,0,2352.0,2,65.0,PlantIndoors
1664,0,2352.0,2,65.0,PlantIndoors
1665,1.0,2353.0,1.0,64.0,PlantIndoors
1666,0,2352.0,2,65.0,PlantIndoors
1667,1.0,2353.0,1.0,64.0,PlantIndoors
1668,1.0,2353.0,1.0,64.0,PlantIndoors
1669,1.0,2353.0,1.0,64.0,PlantIndoors
1670,0,2352.0,2,65.0,PlantIndoors
1671,1.0,2353.0,1.0,64.0,PlantIndoors
1672,1.0,2353.0,1.0,64.0,PlantIndoors
1673,1.0,2353.0,1.0,64.0,PlantIndoors
1674,1.0,2353.0,1.0,64.0,PlantIndoors
1675,0,2352.0,2,65.0,PlantIndoors
1676,0,2352.0,2,65.0,PlantIndoors
1677,0,2352.0,2,65.0,PlantIndoors
1678,1.0,2353.0,1.0,64.0,PlantIndoors
1679,0,2352.0,2,65.0,PlantIndoors
1680,1.0,2353.0,1.0,64.0,PlantIndoors
1681,0,2352.0,2,65.0,PlantIndoors
1682,0,2352.0,2,65.0,PlantIndoors
1683,0,2352.0,2,65.0,PlantIndoors
1684,1.0,2353.0,1.0,64.0,PlantIndoors
1685,0,2352.0,2,65.0,PlantIndoors
1686,0,2352.0,2,65.0,PlantIndoors
1687,0,2352.0,2,65.0,PlantIndoors
1688,0,2352.0,2,65.0,PlantIndoors
1689,0,2352.0,2,65.0,PlantIndoors
1690,1.0,2353.0,1.0,64.0,PlantIndoors
1691,0,2352.0,2,65.0,PlantIndoors
1692,0,2352.0,2,65.0,PlantIndoors
1693,1.0,2353.0,1.0,64.0,PlantIndoors
1694,1.0,2353.0,1.0,64.0,PlantIndoors
1695,1.0,2353.0,1.0,64.0,PlantIndoors
1696,0,2352.0,2,65.0,PlantIndoors
1697,0,2352.0,2,65.0,PlantIndoors
1698,0,2352.0,2,65.0,PlantIndoors
1699,0,2352.0,2,65.0,PlantIndoors
1700,0,2352.0,2,65.0,PlantIndoors
1701,0,2352.0,2,65.0,PlantIndoors
1702,0,2352.0,2,65.0,PlantIndoors
1703,1.0,2353.0,1.0,64.0,PlantIndoors
1704,1.0,2353.0,1.0,64.0,PlantIndoors
1705,1.0,2353.0,1.0,64.0,PlantIndoors
1706,0,2352.0,2,65.0,PlantIndoors
1707,0,2352.0,2,65.0,PlantIndoors
1708,0,2352.0,2,65.0,PlantIndoors
1709,0,2352.0,2,65.0,PlantIndoors
1710,0,2352.0,2,65.0,PlantIndoors
1711,0,2352.0,2,65.0,PlantIndoors
1712,0,2352.0,2,65.0,PlantIndoors
1713,0,2352.0,2,65.0,PlantIndoors
1714,0,2352.0,2,65.0,PlantIndoors
1715,0,2352.0,2,65.0,PlantIndoors
1716,0,2352.0,2,65.0,PlantIndoors
1717,0,2352.0,2,65.0,PlantIndoors
1718,0,2352.0,2,65.0,PlantIndoors
1719,0,2352.0,2,65.0,PlantIndoors
1720,1.0,2353.0,1.0,64.0,PlantIndoors
1721,0,2352.0,2,65.0,PlantIndoors
1722,1.0,2353.0,1.0,64.0,PlantIndoors
1723,0,2352.0,2,65.0,PlantIndoors
1724,1.0,2353.0,1.0,64.0,PlantIndoors
1725,1.0,2353.0,1.0,64.0,PlantIndoors
1726,0,2390.0,2,27.0,PlantWildNonTree
1727,0,2390.0,2,27.0,PlantWildNonTree
1728,0,2390.0,2,27.0,PlantWildNonTree
1729,0,2390.0,2,27.0,PlantWildNonTree
1730,0,2390.0,2,27.0,PlantWildNonTree
1731,0,2390.0,2,27.0,PlantWildNonTree
1732,0,2390.0,2,27.0,PlantWildNonTree
1733,0,2390.0,2,27.0,PlantWildNonTree
1734,0,2390.0,2,27.0,PlantWildNonTree
1735,0,2390.0,2,27.0,PlantWildNonTree
1736,0,2390.0,2,27.0,PlantWildNonTree
1737,0,2390.0,2,27.0,PlantWildNonTree
1738,0,2390.0,2,27.0,PlantWildNonTree
1739,0,2390.0,2,27.0,PlantWildNonTree
1740,0,2390.0,2,27.0,PlantWildNonTree
1741,0,2390.0,2,27.0,PlantWildNonTree
1742,0,2390.0,2,27.0,PlantWildNonTree
1743,0,2390.0,2,27.0,PlantWildNonTree
1744,0,2390.0,2,27.0,PlantWildNonTree
1745,0,2390.0,2,27.0,PlantWildNonTree
1746,0,2390.0,2,27.0,PlantWildNonTree
1747,0,2390.0,2,27.0,PlantWildNonTree
1748,1.0,2391.0,1.0,26.0,PlantWildNonTree
1749,0,2390.0,2,27.0,PlantWildNonTree
1750,0,2390.0,2,27.0,PlantWildNonTree
1751,1.0,2391.0,1.0,26.0,PlantWildNonTree
1752,0,2390.0,2,27.0,PlantWildNonTree
1753,0,2361.0,2,56.0,Quadruped
1754,0,2361.0,2,56.0,Quadruped
1755,0,2361.0,2,56.0,Quadruped
1756,1.0,2362.0,1.0,55.0,Quadruped
1757,1.0,2362.0,1.0,55.0,Quadruped
1758,1.0,2362.0,1.0,55.0,Quadruped
1759,1.0,2362.0,1.0,55.0,Quadruped
1760,1.0,2362.0,1.0,55.0,Quadruped
1761,1.0,2362.0,1.0,55.0,Quadruped
1762,1.0,2362.0,1.0,55.0,Quadruped
1763,0,2361.0,2,56.0,Quadruped
1764,1.0,2362.0,1.0,55.0,Quadruped
1765,1.0,2362.0,1.0,55.0,Quadruped
1766,1.0,2362.0,1.0,55.0,Quadruped
1767,1.0,2362.0,1.0,55.0,Quadruped
1768,0,2361.0,2,56.0,Quadruped
1769,1.0,2362.0,1.0,55.0,Quadruped
1770,0,2361.0,2,56.0,Quadruped
1771,0,2361.0,2,56.0,Quadruped
1772,1.0,2362.0,1.0,55.0,Quadruped
1773,0,2361.0,2,56.0,Quadruped
1774,0,2361.0,2,56.0,Quadruped
1775,0,2361.0,2,56.0,Quadruped
1776,0,2361.0,2,56.0,Quadruped
1777,1.0,2362.0,1.0,55.0,Quadruped
1778,1.0,2362.0,1.0,55.0,Quadruped
1779,0,2361.0,2,56.0,Quadruped
1780,1.0,2362.0,1.0,55.0,Quadruped
1781,1.0,2362.0,1.0,55.0,Quadruped
1782,0,2361.0,2,56.0,Quadruped
1783,0,2361.0,2,56.0,Quadruped
1784,0,2361.0,2,56.0,Quadruped
1785,0,2361.0,2,56.0,Quadruped
1786,0,2361.0,2,56.0,Quadruped
1787,0,2361.0,2,56.0,Quadruped
1788,0,2361.0,2,56.0,Quadruped
1789,0,2361.0,2,56.0,Quadruped
1790,0,2361.0,2,56.0,Quadruped
1791,0,2361.0,2,56.0,Quadruped
1792,0,2361.0,2,56.0,Quadruped
1793,1.0,2362.0,1.0,55.0,Quadruped
1794,0,2361.0,2,56.0,Quadruped
1795,0,2361.0,2,56.0,Quadruped
1796,0,2361.0,2,56.0,Quadruped
1797,0,2361.0,2,56.0,Quadruped
1798,1.0,2362.0,1.0,55.0,Quadruped
1799,0,2361.0,2,56.0,Quadruped
1800,1.0,2362.0,1.0,55.0,Quadruped
1801,1.0,2362.0,1.0,55.0,Quadruped
1802,1.0,2362.0,1.0,55.0,Quadruped
1803,0,2361.0,2,56.0,Quadruped
1804,0,2361.0,2,56.0,Quadruped
1805,0,2361.0,2,56.0,Quadruped
1806,0,2361.0,2,56.0,Quadruped
1807,1.0,2362.0,1.0,55.0,Quadruped
1808,0,2361.0,2,56.0,Quadruped
1809,1.0,2356.0,1.0,61.0,RectangleTable
1810,1.0,2356.0,1.0,61.0,RectangleTable
1811,0,2355.0,2,62.0,RectangleTable
1812,1.0,2356.0,1.0,61.0,RectangleTable
1813,0,2355.0,2,62.0,RectangleTable
1814,0,2355.0,2,62.0,RectangleTable
1815,1.0,2356.0,1.0,61.0,RectangleTable
1816,0,2355.0,2,62.0,RectangleTable
1817,0,2355.0,2,62.0,RectangleTable
1818,0,2355.0,2,62.0,RectangleTable
1819,1.0,2356.0,1.0,61.0,RectangleTable
1820,0,2355.0,2,62.0,RectangleTable
1821,0,2355.0,2,62.0,RectangleTable
1822,0,2355.0,2,62.0,RectangleTable
1823,0,2355.0,2,62.0,RectangleTable
1824,0,2355.0,2,62.0,RectangleTable
1825,0,2355.0,2,62.0,RectangleTable
1826,0,2355.0,2,62.0,RectangleTable
1827,1.0,2356.0,1.0,61.0,RectangleTable
1828,0,2355.0,2,62.0,RectangleTable
1829,0,2355.0,2,62.0,RectangleTable
1830,0,2355.0,2,62.0,RectangleTable
1831,0,2355.0,2,62.0,RectangleTable
1832,0,2355.0,2,62.0,RectangleTable
1833,0,2355.0,2,62.0,RectangleTable
1834,0,2355.0,2,62.0,RectangleTable
1835,0,2355.0,2,62.0,RectangleTable
1836,0,2355.0,2,62.0,RectangleTable
