,TP,TN,FP,FN,Class
1154,138.0,689.0,1589.0,3.0,Humanoid
1155,136.0,763.0,1515.0,5.0,Humanoid
1156,137.0,737.0,1541.0,4.0,Humanoid
1157,136.0,777.0,1501.0,5.0,Humanoid
1158,137.0,728.0,1550.0,4.0,Humanoid
1159,136.0,754.0,1524.0,5.0,Humanoid
1160,137.0,678.0,1600.0,4.0,Humanoid
1161,137.0,698.0,1580.0,4.0,Humanoid
1162,137.0,724.0,1554.0,4.0,Humanoid
1163,137.0,669.0,1609.0,4.0,Humanoid
1164,136.0,794.0,1484.0,5.0,Humanoid
1165,137.0,804.0,1474.0,4.0,Humanoid
1166,136.0,785.0,1493.0,5.0,Humanoid
1167,137.0,708.0,1570.0,4.0,Humanoid
1168,137.0,660.0,1618.0,4.0,Humanoid
1169,137.0,723.0,1555.0,4.0,Humanoid
1170,137.0,742.0,1536.0,4.0,Humanoid
1171,137.0,733.0,1545.0,4.0,Humanoid
1172,137.0,728.0,1550.0,4.0,Humanoid
1173,137.0,732.0,1546.0,4.0,Humanoid
1174,132.0,700.0,1578.0,9.0,Humanoid
1175,50.0,840.0,1513.0,16.0,Insect
1176,58.0,542.0,1811.0,8.0,Insect
1177,2.0,2212.0,141.0,64.0,Insect
1178,50.0,824.0,1529.0,16.0,Insect
1179,56.0,692.0,1661.0,10.0,Insect
1180,58.0,543.0,1810.0,8.0,Insect
1181,44.0,664.0,1689.0,22.0,Insect
1182,2.0,2214.0,139.0,64.0,Insect
1183,50.0,848.0,1505.0,16.0,Insect
1184,50.0,739.0,1614.0,16.0,Insect
1185,52.0,757.0,1596.0,14.0,Insect
1186,59.0,645.0,1708.0,7.0,Insect
1187,49.0,664.0,1689.0,17.0,Insect
1188,52.0,732.0,1621.0,14.0,Insect
1189,57.0,831.0,1522.0,9.0,Insect
1190,19.0,1984.0,369.0,47.0,Insect
1191,56.0,834.0,1519.0,10.0,Insect
1192,56.0,1185.0,1168.0,10.0,Insect
1193,4.0,2112.0,241.0,62.0,Insect
1194,31.0,1874.0,479.0,35.0,Insect
1195,32.0,1850.0,503.0,34.0,Insect
1196,52.0,761.0,1592.0,14.0,Insect
1197,57.0,819.0,1534.0,9.0,Insect
1198,50.0,576.0,1777.0,16.0,Insect
1199,57.0,820.0,1533.0,9.0,Insect
1200,58.0,734.0,1619.0,8.0,Insect
1201,52.0,782.0,1571.0,14.0,Insect
1202,59.0,696.0,1657.0,7.0,Insect
1203,59.0,685.0,1668.0,7.0,Insect
1204,52.0,840.0,1513.0,14.0,Insect
1205,58.0,752.0,1601.0,8.0,Insect
1206,0,2352.0,1,66.0,Insect
1207,59.0,874.0,1479.0,7.0,Insect
1208,31.0,1865.0,488.0,35.0,Insect
1209,43.0,1647.0,706.0,23.0,Insect
1210,50.0,706.0,1647.0,16.0,Insect
1211,31.0,1878.0,475.0,35.0,Insect
1212,50.0,798.0,1555.0,16.0,Insect
1213,50.0,666.0,1687.0,16.0,Insect
1214,50.0,683.0,1670.0,16.0,Insect
1215,58.0,767.0,1586.0,8.0,Insect
1216,50.0,705.0,1648.0,16.0,Insect
1217,43.0,1693.0,660.0,23.0,Insect
1218,49.0,851.0,1502.0,17.0,Insect
1219,50.0,810.0,1543.0,16.0,Insect
1220,50.0,866.0,1487.0,16.0,Insect
1221,57.0,850.0,1503.0,9.0,Insect
1222,49.0,864.0,1489.0,17.0,Insect
1223,59.0,824.0,1529.0,7.0,Insect
1224,52.0,862.0,1491.0,14.0,Insect
1225,52.0,785.0,1568.0,14.0,Insect
1226,52.0,823.0,1530.0,14.0,Insect
1227,58.0,751.0,1602.0,8.0,Insect
1228,60.0,745.0,1608.0,6.0,Insect
1229,14.0,2101.0,252.0,52.0,Insect
1230,57.0,632.0,1721.0,9.0,Insect
1231,57.0,694.0,1659.0,9.0,Insect
1232,53.0,642.0,1711.0,13.0,Insect
1233,25.0,2039.0,314.0,41.0,Insect
1234,52.0,739.0,1614.0,14.0,Insect
1235,52.0,767.0,1586.0,14.0,Insect
1236,52.0,778.0,1575.0,14.0,Insect
1237,11.0,2142.0,211.0,55.0,Insect
1238,50.0,615.0,1738.0,16.0,Insect
1239,29.0,1892.0,461.0,37.0,Insect
1240,50.0,843.0,1510.0,16.0,Insect
1241,141.0,805.0,1471.0,2.0,Jet
1242,141.0,805.0,1471.0,2.0,Jet
1243,141.0,799.0,1477.0,2.0,Jet
1244,141.0,788.0,1488.0,2.0,Jet
1245,141.0,740.0,1536.0,2.0,Jet
1246,141.0,744.0,1532.0,2.0,Jet
1247,141.0,811.0,1465.0,2.0,Jet
1248,141.0,810.0,1466.0,2.0,Jet
1249,141.0,810.0,1466.0,2.0,Jet
1250,141.0,807.0,1469.0,2.0,Jet
1251,141.0,822.0,1454.0,2.0,Jet
1252,141.0,739.0,1537.0,2.0,Jet
1253,141.0,760.0,1516.0,2.0,Jet
1254,141.0,803.0,1473.0,2.0,Jet
1255,141.0,796.0,1480.0,2.0,Jet
1256,141.0,769.0,1507.0,2.0,Jet
1257,141.0,831.0,1445.0,2.0,Jet
1258,141.0,762.0,1514.0,2.0,Jet
1259,141.0,787.0,1489.0,2.0,Jet
1260,141.0,804.0,1472.0,2.0,Jet
1261,141.0,847.0,1429.0,2.0,Jet
1262,141.0,746.0,1530.0,2.0,Jet
1263,141.0,793.0,1483.0,2.0,Jet
1264,141.0,801.0,1475.0,2.0,Jet
1265,141.0,768.0,1508.0,2.0,Jet
1266,141.0,704.0,1572.0,2.0,Jet
1267,141.0,778.0,1498.0,2.0,Jet
1268,141.0,809.0,1467.0,2.0,Jet
1269,140.0,879.0,1397.0,3.0,Jet
1270,141.0,786.0,1490.0,2.0,Jet
1271,141.0,761.0,1515.0,2.0,Jet
1272,141.0,775.0,1501.0,2.0,Jet
1273,141.0,695.0,1581.0,2.0,Jet
1274,141.0,762.0,1514.0,2.0,Jet
1275,141.0,811.0,1465.0,2.0,Jet
1276,141.0,757.0,1519.0,2.0,Jet
1277,141.0,772.0,1504.0,2.0,Jet
1278,141.0,808.0,1468.0,2.0,Jet
1279,141.0,782.0,1494.0,2.0,Jet
1280,141.0,827.0,1449.0,2.0,Jet
1281,141.0,872.0,1404.0,2.0,Jet
1282,141.0,790.0,1486.0,2.0,Jet
1283,141.0,800.0,1476.0,2.0,Jet
1284,141.0,842.0,1434.0,2.0,Jet
1285,141.0,847.0,1429.0,2.0,Jet
1286,141.0,803.0,1473.0,2.0,Jet
1287,141.0,739.0,1537.0,2.0,Jet
1288,141.0,846.0,1430.0,2.0,Jet
1289,141.0,740.0,1536.0,2.0,Jet
1290,141.0,809.0,1467.0,2.0,Jet
1291,142.0,701.0,1575.0,1.0,Jet
1292,140.0,836.0,1440.0,3.0,Jet
1293,117.0,1164.0,1112.0,26.0,Jet
1294,141.0,668.0,1608.0,2.0,Jet
1295,141.0,703.0,1573.0,2.0,Jet
1296,141.0,755.0,1521.0,2.0,Jet
1297,141.0,888.0,1388.0,2.0,Jet
1298,141.0,844.0,1432.0,2.0,Jet
1299,141.0,806.0,1470.0,2.0,Jet
1300,141.0,752.0,1524.0,2.0,Jet
1301,141.0,783.0,1493.0,2.0,Jet
1302,141.0,780.0,1496.0,2.0,Jet
1303,141.0,770.0,1506.0,2.0,Jet
1304,141.0,742.0,1534.0,2.0,Jet
1305,141.0,789.0,1487.0,2.0,Jet
1306,141.0,684.0,1592.0,2.0,Jet
1307,142.0,659.0,1617.0,1.0,Jet
1308,141.0,808.0,1468.0,2.0,Jet
1309,140.0,886.0,1390.0,3.0,Jet
1310,141.0,683.0,1593.0,2.0,Jet
1311,141.0,815.0,1461.0,2.0,Jet
1312,141.0,793.0,1483.0,2.0,Jet
1313,141.0,820.0,1456.0,2.0,Jet
1314,141.0,740.0,1536.0,2.0,Jet
1315,141.0,779.0,1497.0,2.0,Jet
1316,141.0,808.0,1468.0,2.0,Jet
1317,141.0,808.0,1468.0,2.0,Jet
1318,141.0,785.0,1491.0,2.0,Jet
1319,141.0,816.0,1460.0,2.0,Jet
1320,141.0,800.0,1476.0,2.0,Jet
1321,141.0,789.0,1487.0,2.0,Jet
1322,141.0,822.0,1454.0,2.0,Jet
1323,141.0,812.0,1464.0,2.0,Jet
1324,141.0,674.0,1602.0,2.0,Jet
1325,141.0,791.0,1485.0,2.0,Jet
1326,141.0,667.0,1609.0,2.0,Jet
1327,141.0,802.0,1474.0,2.0,Jet
1328,141.0,771.0,1505.0,2.0,Jet
1329,141.0,811.0,1465.0,2.0,Jet
1330,141.0,748.0,1528.0,2.0,Jet
1331,141.0,737.0,1539.0,2.0,Jet
1332,141.0,736.0,1540.0,2.0,Jet
1333,141.0,654.0,1622.0,2.0,Jet
1334,141.0,783.0,1493.0,2.0,Jet
1335,141.0,803.0,1473.0,2.0,Jet
1336,141.0,832.0,1444.0,2.0,Jet
1337,141.0,782.0,1494.0,2.0,Jet
1338,141.0,695.0,1581.0,2.0,Jet
1339,140.0,925.0,1351.0,3.0,Jet
1340,140.0,891.0,1385.0,3.0,Jet
1341,141.0,740.0,1536.0,2.0,Jet
1342,141.0,846.0,1430.0,2.0,Jet
1343,141.0,742.0,1534.0,2.0,Jet
1344,141.0,717.0,1559.0,2.0,Jet
1345,141.0,768.0,1508.0,2.0,Jet
1346,141.0,784.0,1492.0,2.0,Jet
1347,141.0,823.0,1453.0,2.0,Jet
1348,140.0,834.0,1442.0,3.0,Jet
1349,141.0,801.0,1475.0,2.0,Jet
1350,4.0,1905.0,371.0,139.0,Jet
1351,140.0,948.0,1328.0,3.0,Jet
1352,140.0,978.0,1298.0,3.0,Jet
1353,140.0,941.0,1335.0,3.0,Jet
1354,140.0,891.0,1385.0,3.0,Jet
1355,140.0,920.0,1356.0,3.0,Jet
1356,141.0,834.0,1442.0,2.0,Jet
1357,141.0,847.0,1429.0,2.0,Jet
1358,140.0,960.0,1316.0,3.0,Jet
1359,140.0,1025.0,1251.0,3.0,Jet
1360,140.0,918.0,1358.0,3.0,Jet
1361,140.0,916.0,1360.0,3.0,Jet
1362,140.0,992.0,1284.0,3.0,Jet
1363,141.0,873.0,1403.0,2.0,Jet
1364,141.0,893.0,1383.0,2.0,Jet
1365,140.0,930.0,1346.0,3.0,Jet
1366,140.0,1016.0,1260.0,3.0,Jet
1367,140.0,985.0,1291.0,3.0,Jet
1368,142.0,782.0,1494.0,1.0,Jet
1369,141.0,858.0,1418.0,2.0,Jet
1370,141.0,782.0,1494.0,2.0,Jet
1371,141.0,814.0,1462.0,2.0,Jet
1372,141.0,872.0,1404.0,2.0,Jet
1373,141.0,765.0,1511.0,2.0,Jet
1374,140.0,879.0,1397.0,3.0,Jet
1375,140.0,872.0,1404.0,3.0,Jet
1376,140.0,769.0,1507.0,3.0,Jet
1377,140.0,853.0,1423.0,3.0,Jet
1378,140.0,808.0,1468.0,3.0,Jet
1379,140.0,1047.0,1229.0,3.0,Jet
1380,141.0,689.0,1587.0,2.0,Jet
1381,141.0,731.0,1545.0,2.0,Jet
1382,141.0,696.0,1580.0,2.0,Jet
1383,141.0,730.0,1546.0,2.0,Jet
1384,9.0,1154.0,1241.0,15.0,Knife
1385,13.0,1902.0,493.0,11.0,Knife
1386,11.0,850.0,1545.0,13.0,Knife
1387,0,2393.0,2,24.0,Knife
1388,14.0,877.0,1518.0,10.0,Knife
1389,15.0,1128.0,1267.0,9.0,Knife
1390,11.0,891.0,1504.0,13.0,Knife
1391,13.0,1941.0,454.0,11.0,Knife
1392,8.0,2189.0,206.0,16.0,Knife
1393,3.0,2388.0,7.0,21.0,Knife
1394,3.0,2389.0,6.0,21.0,Knife
1395,9.0,2209.0,186.0,15.0,Knife
1396,4.0,2382.0,13.0,20.0,Knife
1397,3.0,2390.0,5.0,21.0,Knife
1398,12.0,2221.0,174.0,12.0,Knife
1399,7.0,2303.0,92.0,17.0,Knife
1400,8.0,2216.0,179.0,16.0,Knife
1401,11.0,1000.0,1395.0,13.0,Knife
1402,11.0,876.0,1519.0,13.0,Knife
1403,16.0,1101.0,1294.0,8.0,Knife
1404,14.0,776.0,1619.0,10.0,Knife
1405,16.0,1126.0,1269.0,8.0,Knife
1406,14.0,767.0,1628.0,10.0,Knife
1407,13.0,752.0,1643.0,11.0,Knife
1408,3.0,2248.0,151.0,17.0,MilitaryVehicle
1409,13.0,2003.0,396.0,7.0,MilitaryVehicle
1410,16.0,1844.0,555.0,4.0,MilitaryVehicle
1411,16.0,1404.0,995.0,4.0,MilitaryVehicle
1412,16.0,1576.0,823.0,4.0,MilitaryVehicle
1413,15.0,666.0,1733.0,5.0,MilitaryVehicle
1414,17.0,757.0,1642.0,3.0,MilitaryVehicle
1415,15.0,633.0,1766.0,5.0,MilitaryVehicle
1416,16.0,1936.0,463.0,4.0,MilitaryVehicle
1417,16.0,701.0,1698.0,4.0,MilitaryVehicle
1418,16.0,1883.0,516.0,4.0,MilitaryVehicle
1419,16.0,705.0,1694.0,4.0,MilitaryVehicle
1420,16.0,1657.0,742.0,4.0,MilitaryVehicle
1421,4.0,2088.0,311.0,16.0,MilitaryVehicle
1422,13.0,639.0,1760.0,7.0,MilitaryVehicle
1423,16.0,2071.0,328.0,4.0,MilitaryVehicle
1424,16.0,1325.0,1074.0,4.0,MilitaryVehicle
1425,15.0,744.0,1655.0,5.0,MilitaryVehicle
1426,1.0,2294.0,105.0,19.0,MilitaryVehicle
1427,16.0,1258.0,1141.0,4.0,MilitaryVehicle
1428,5.0,1979.0,420.0,15.0,Monitor
1429,12.0,1235.0,1164.0,8.0,Monitor
1430,10.0,1865.0,534.0,10.0,Monitor
1431,3.0,2385.0,14.0,17.0,Monitor
1432,11.0,1978.0,421.0,9.0,Monitor
1433,1.0,2386.0,13.0,19.0,Monitor
1434,8.0,2203.0,196.0,12.0,Monitor
1435,8.0,915.0,1484.0,12.0,Monitor
1436,10.0,2033.0,366.0,10.0,Monitor
1437,8.0,2117.0,282.0,12.0,Monitor
1438,5.0,2357.0,42.0,15.0,Monitor
1439,8.0,533.0,1866.0,12.0,Monitor
1440,4.0,2353.0,46.0,16.0,Monitor
1441,4.0,2377.0,22.0,16.0,Monitor
1442,7.0,2206.0,193.0,13.0,Monitor
1443,4.0,819.0,1580.0,16.0,Monitor
1444,5.0,2334.0,65.0,15.0,Monitor
1445,10.0,815.0,1584.0,10.0,Monitor
1446,4.0,2243.0,156.0,16.0,Monitor
1447,9.0,2173.0,226.0,11.0,Monitor
1448,19.0,832.0,1567.0,1.0,Monoplane
1449,19.0,790.0,1609.0,1.0,Monoplane
1450,19.0,797.0,1602.0,1.0,Monoplane
1451,19.0,743.0,1656.0,1.0,Monoplane
1452,19.0,941.0,1458.0,1.0,Monoplane
1453,19.0,797.0,1602.0,1.0,Monoplane
1454,19.0,789.0,1610.0,1.0,Monoplane
1455,19.0,801.0,1598.0,1.0,Monoplane
1456,19.0,772.0,1627.0,1.0,Monoplane
1457,19.0,809.0,1590.0,1.0,Monoplane
1458,19.0,738.0,1661.0,1.0,Monoplane
1459,19.0,723.0,1676.0,1.0,Monoplane
1460,19.0,799.0,1600.0,1.0,Monoplane
1461,19.0,799.0,1600.0,1.0,Monoplane
1462,19.0,779.0,1620.0,1.0,Monoplane
1463,19.0,763.0,1636.0,1.0,Monoplane
1464,19.0,811.0,1588.0,1.0,Monoplane
1465,19.0,793.0,1606.0,1.0,Monoplane
1466,19.0,845.0,1554.0,1.0,Monoplane
1467,19.0,844.0,1555.0,1.0,Monoplane
1468,25.0,672.0,1721.0,1.0,Motorcycle
1469,25.0,545.0,1848.0,1.0,Motorcycle
1470,25.0,759.0,1634.0,1.0,Motorcycle
1471,25.0,695.0,1698.0,1.0,Motorcycle
1472,25.0,712.0,1681.0,1.0,Motorcycle
1473,25.0,578.0,1815.0,1.0,Motorcycle
1474,25.0,686.0,1707.0,1.0,Motorcycle
1475,25.0,679.0,1714.0,1.0,Motorcycle
1476,25.0,714.0,1679.0,1.0,Motorcycle
1477,25.0,670.0,1723.0,1.0,Motorcycle
1478,25.0,738.0,1655.0,1.0,Motorcycle
1479,25.0,704.0,1689.0,1.0,Motorcycle
1480,25.0,685.0,1708.0,1.0,Motorcycle
1481,25.0,686.0,1707.0,1.0,Motorcycle
1482,25.0,578.0,1815.0,1.0,Motorcycle
1483,25.0,616.0,1777.0,1.0,Motorcycle
1484,25.0,741.0,1652.0,1.0,Motorcycle
1485,25.0,696.0,1697.0,1.0,Motorcycle
1486,25.0,683.0,1710.0,1.0,Motorcycle
1487,25.0,647.0,1746.0,1.0,Motorcycle
1488,25.0,686.0,1707.0,1.0,Motorcycle
1489,25.0,672.0,1721.0,1.0,Motorcycle
1490,25.0,782.0,1611.0,1.0,Motorcycle
1491,25.0,681.0,1712.0,1.0,Motorcycle
1492,25.0,578.0,1815.0,1.0,Motorcycle
1493,25.0,667.0,1726.0,1.0,Motorcycle
1494,21.0,780.0,1613.0,5.0,Mug
1495,19.0,830.0,1563.0,7.0,Mug
1496,20.0,970.0,1423.0,6.0,Mug
1497,4.0,2154.0,239.0,22.0,Mug
1498,20.0,1811.0,582.0,6.0,Mug
1499,20.0,1756.0,637.0,6.0,Mug
1500,19.0,623.0,1770.0,7.0,Mug
1501,22.0,1917.0,476.0,4.0,Mug
1502,8.0,1973.0,420.0,18.0,Mug
1503,19.0,688.0,1705.0,7.0,Mug
1504,19.0,784.0,1609.0,7.0,Mug
1505,19.0,1152.0,1241.0,7.0,Mug
1506,19.0,746.0,1647.0,7.0,Mug
1507,8.0,2261.0,132.0,18.0,Mug
1508,21.0,1144.0,1249.0,5.0,Mug
1509,20.0,1382.0,1011.0,6.0,Mug
1510,3.0,2305.0,88.0,23.0,Mug
1511,22.0,749.0,1644.0,4.0,Mug
1512,21.0,1500.0,893.0,5.0,Mug
1513,17.0,2130.0,263.0,9.0,Mug
1514,20.0,1072.0,1321.0,6.0,Mug
1515,22.0,1936.0,457.0,4.0,Mug
1516,16.0,709.0,1684.0,10.0,Mug
1517,4.0,2193.0,200.0,22.0,Mug
1518,19.0,712.0,1681.0,7.0,Mug
1519,10.0,2057.0,336.0,16.0,Mug
1520,28.0,2100.0,274.0,17.0,MultiSeat
1521,33.0,1913.0,461.0,12.0,MultiSeat
1522,28.0,1938.0,436.0,17.0,MultiSeat
1523,34.0,841.0,1533.0,11.0,MultiSeat
1524,29.0,2138.0,236.0,16.0,MultiSeat
1525,33.0,1103.0,1271.0,12.0,MultiSeat
1526,29.0,2140.0,234.0,16.0,MultiSeat
1527,23.0,2183.0,191.0,22.0,MultiSeat
1528,29.0,1819.0,555.0,16.0,MultiSeat
1529,27.0,2137.0,237.0,18.0,MultiSeat
1530,29.0,1804.0,570.0,16.0,MultiSeat
1531,37.0,1407.0,967.0,8.0,MultiSeat
1532,31.0,1773.0,601.0,14.0,MultiSeat
1533,33.0,994.0,1380.0,12.0,MultiSeat
1534,28.0,2074.0,300.0,17.0,MultiSeat
1535,28.0,1988.0,386.0,17.0,MultiSeat
1536,36.0,1179.0,1195.0,9.0,MultiSeat
1537,34.0,1934.0,440.0,11.0,MultiSeat
1538,35.0,578.0,1796.0,10.0,MultiSeat
1539,11.0,2236.0,138.0,34.0,MultiSeat
1540,10.0,2075.0,299.0,35.0,MultiSeat
1541,17.0,1857.0,517.0,28.0,MultiSeat
1542,14.0,792.0,1582.0,31.0,MultiSeat
1543,12.0,823.0,1551.0,33.0,MultiSeat
1544,1.0,2327.0,47.0,44.0,MultiSeat
1545,18.0,769.0,1605.0,27.0,MultiSeat
1546,4.0,2199.0,175.0,41.0,MultiSeat
1547,19.0,1751.0,623.0,26.0,MultiSeat
1548,24.0,700.0,1674.0,21.0,MultiSeat
1549,18.0,1155.0,1219.0,27.0,MultiSeat
1550,36.0,569.0,1805.0,9.0,MultiSeat
1551,26.0,566.0,1808.0,19.0,MultiSeat
1552,26.0,1851.0,523.0,19.0,MultiSeat
1553,30.0,561.0,1813.0,15.0,MultiSeat
1554,28.0,588.0,1786.0,17.0,MultiSeat
1555,33.0,979.0,1395.0,12.0,MultiSeat
1556,32.0,534.0,1840.0,13.0,MultiSeat
1557,38.0,597.0,1777.0,7.0,MultiSeat
1558,33.0,1909.0,465.0,12.0,MultiSeat
1559,32.0,782.0,1592.0,13.0,MultiSeat
1560,31.0,1526.0,848.0,14.0,MultiSeat
1561,39.0,1239.0,1135.0,6.0,MultiSeat
1562,14.0,2236.0,138.0,31.0,MultiSeat
1563,25.0,637.0,1737.0,20.0,MultiSeat
1564,19.0,2122.0,252.0,26.0,MultiSeat
1565,18.0,754.0,1644.0,3.0,Musical_Instrument
1566,18.0,844.0,1554.0,3.0,Musical_Instrument
1567,19.0,734.0,1664.0,2.0,Musical_Instrument
1568,18.0,788.0,1610.0,3.0,Musical_Instrument
1569,15.0,1210.0,1188.0,6.0,Musical_Instrument
1570,18.0,744.0,1654.0,3.0,Musical_Instrument
1571,19.0,742.0,1656.0,2.0,Musical_Instrument
1572,18.0,826.0,1572.0,3.0,Musical_Instrument
1573,19.0,695.0,1703.0,2.0,Musical_Instrument
1574,18.0,842.0,1556.0,3.0,Musical_Instrument
1575,19.0,756.0,1642.0,2.0,Musical_Instrument
1576,18.0,875.0,1523.0,3.0,Musical_Instrument
1577,19.0,854.0,1544.0,2.0,Musical_Instrument
1578,19.0,843.0,1555.0,2.0,Musical_Instrument
1579,18.0,817.0,1581.0,3.0,Musical_Instrument
1580,19.0,820.0,1578.0,2.0,Musical_Instrument
1581,18.0,649.0,1749.0,3.0,Musical_Instrument
1582,1.0,2002.0,396.0,20.0,Musical_Instrument
1583,18.0,802.0,1596.0,3.0,Musical_Instrument
1584,11.0,810.0,1588.0,10.0,Musical_Instrument
1585,18.0,699.0,1699.0,3.0,Musical_Instrument
1586,59.0,895.0,1464.0,1.0,NonWheelChair
1587,56.0,712.0,1647.0,4.0,NonWheelChair
1588,57.0,718.0,1641.0,3.0,NonWheelChair
1589,59.0,881.0,1478.0,1.0,NonWheelChair
1590,58.0,738.0,1621.0,2.0,NonWheelChair
1591,59.0,1216.0,1143.0,1.0,NonWheelChair
1592,12.0,2092.0,267.0,48.0,NonWheelChair
1593,58.0,715.0,1644.0,2.0,NonWheelChair
1594,58.0,700.0,1659.0,2.0,NonWheelChair
1595,58.0,717.0,1642.0,2.0,NonWheelChair
1596,56.0,783.0,1576.0,4.0,NonWheelChair
1597,58.0,724.0,1635.0,2.0,NonWheelChair
1598,59.0,810.0,1549.0,1.0,NonWheelChair
1599,59.0,1110.0,1249.0,1.0,NonWheelChair
1600,58.0,594.0,1765.0,2.0,NonWheelChair
1601,58.0,742.0,1617.0,2.0,NonWheelChair
1602,57.0,812.0,1547.0,3.0,NonWheelChair
1603,59.0,1161.0,1198.0,1.0,NonWheelChair
1604,56.0,781.0,1578.0,4.0,NonWheelChair
1605,58.0,723.0,1636.0,2.0,NonWheelChair
1606,59.0,1309.0,1050.0,1.0,NonWheelChair
1607,47.0,1811.0,548.0,13.0,NonWheelChair
1608,58.0,593.0,1766.0,2.0,NonWheelChair
1609,56.0,713.0,1646.0,4.0,NonWheelChair
1610,58.0,597.0,1762.0,2.0,NonWheelChair
1611,58.0,789.0,1570.0,2.0,NonWheelChair
1612,36.0,1882.0,477.0,24.0,NonWheelChair
1613,57.0,657.0,1702.0,3.0,NonWheelChair
1614,57.0,758.0,1601.0,3.0,NonWheelChair
1615,58.0,579.0,1780.0,2.0,NonWheelChair
1616,57.0,658.0,1701.0,3.0,NonWheelChair
1617,58.0,679.0,1680.0,2.0,NonWheelChair
1618,57.0,688.0,1671.0,3.0,NonWheelChair
1619,58.0,702.0,1657.0,2.0,NonWheelChair
1620,56.0,685.0,1674.0,4.0,NonWheelChair
1621,57.0,634.0,1725.0,3.0,NonWheelChair
1622,57.0,685.0,1674.0,3.0,NonWheelChair
1623,58.0,708.0,1651.0,2.0,NonWheelChair
1624,56.0,754.0,1605.0,4.0,NonWheelChair
1625,56.0,723.0,1636.0,4.0,NonWheelChair
1626,58.0,778.0,1581.0,2.0,NonWheelChair
1627,56.0,794.0,1565.0,4.0,NonWheelChair
1628,58.0,708.0,1651.0,2.0,NonWheelChair
1629,59.0,772.0,1587.0,1.0,NonWheelChair
1630,57.0,757.0,1602.0,3.0,NonWheelChair
1631,56.0,774.0,1585.0,4.0,NonWheelChair
1632,59.0,767.0,1592.0,1.0,NonWheelChair
1633,58.0,713.0,1646.0,2.0,NonWheelChair
1634,58.0,725.0,1634.0,2.0,NonWheelChair
1635,58.0,710.0,1649.0,2.0,NonWheelChair
1636,59.0,802.0,1557.0,1.0,NonWheelChair
1637,58.0,718.0,1641.0,2.0,NonWheelChair
1638,56.0,757.0,1602.0,4.0,NonWheelChair
1639,58.0,698.0,1661.0,2.0,NonWheelChair
1640,56.0,776.0,1583.0,4.0,NonWheelChair
1641,58.0,713.0,1646.0,2.0,NonWheelChair
1642,58.0,709.0,1650.0,2.0,NonWheelChair
1643,57.0,730.0,1629.0,3.0,NonWheelChair
1644,57.0,752.0,1607.0,3.0,NonWheelChair
1645,56.0,728.0,1631.0,4.0,NonWheelChair
1646,4.0,556.0,1848.0,11.0,PianoBoard
1647,6.0,2321.0,83.0,9.0,PianoBoard
1648,7.0,2310.0,94.0,8.0,PianoBoard
1649,0,2402.0,2,15.0,PianoBoard
1650,7.0,2000.0,404.0,8.0,PianoBoard
1651,5.0,1891.0,513.0,10.0,PianoBoard
1652,4.0,2357.0,47.0,11.0,PianoBoard
1653,1.0,2403.0,1.0,14.0,PianoBoard
1654,0,2356.0,48,15.0,PianoBoard
1655,7.0,1674.0,730.0,8.0,PianoBoard
1656,6.0,2327.0,77.0,9.0,PianoBoard
1657,1.0,2403.0,1.0,14.0,PianoBoard
1658,0,2403.0,1,15.0,PianoBoard
1659,5.0,2264.0,140.0,10.0,PianoBoard
1660,1.0,962.0,1442.0,14.0,PianoBoard
1661,55.0,830.0,1524.0,10.0,PlantIndoors
1662,56.0,814.0,1540.0,9.0,PlantIndoors
1663,52.0,813.0,1541.0,13.0,PlantIndoors
1664,57.0,742.0,1612.0,8.0,PlantIndoors
1665,57.0,808.0,1546.0,8.0,PlantIndoors
1666,56.0,880.0,1474.0,9.0,PlantIndoors
1667,52.0,1316.0,1038.0,13.0,PlantIndoors
1668,4.0,2339.0,15.0,61.0,PlantIndoors
1669,15.0,2309.0,45.0,50.0,PlantIndoors
1670,57.0,880.0,1474.0,8.0,PlantIndoors
1671,0,2353.0,1,65.0,PlantIndoors
1672,57.0,1176.0,1178.0,8.0,PlantIndoors
1673,56.0,830.0,1524.0,9.0,PlantIndoors
1674,57.0,840.0,1514.0,8.0,PlantIndoors
1675,3.0,2265.0,89.0,62.0,PlantIndoors
1676,7.0,2277.0,77.0,58.0,PlantIndoors
1677,47.0,831.0,1523.0,18.0,PlantIndoors
1678,46.0,1522.0,832.0,19.0,PlantIndoors
1679,56.0,829.0,1525.0,9.0,PlantIndoors
1680,0,2353.0,1,65.0,PlantIndoors
1681,54.0,678.0,1676.0,11.0,PlantIndoors
1682,52.0,723.0,1631.0,13.0,PlantIndoors
1683,26.0,2085.0,269.0,39.0,PlantIndoors
1684,57.0,1359.0,995.0,8.0,PlantIndoors
1685,54.0,724.0,1630.0,11.0,PlantIndoors
1686,51.0,747.0,1607.0,14.0,PlantIndoors
1687,51.0,813.0,1541.0,14.0,PlantIndoors
1688,30.0,1937.0,417.0,35.0,PlantIndoors
1689,52.0,809.0,1545.0,13.0,PlantIndoors
1690,52.0,837.0,1517.0,13.0,PlantIndoors
1691,53.0,848.0,1506.0,12.0,PlantIndoors
1692,52.0,786.0,1568.0,13.0,PlantIndoors
1693,54.0,750.0,1604.0,11.0,PlantIndoors
1694,35.0,1938.0,416.0,30.0,PlantIndoors
1695,11.0,2136.0,218.0,54.0,PlantIndoors
